outcode,latitude,longitude
KT8,51.40150951388888,-0.3628534976851852
KT9,51.36390281795511,-0.30324100249376557
KW1,58.45675690807799,-3.1217369136490247
KW10,57.97436234375,-3.97839275
KW11,58.30784833333333,-4.135913166666667
KW12,58.50658833333333,-3.4925375833333336
KW13,58.47835,-3.8950546666666668
KW14,58.58865819172113,-3.5543924858387803
KW15,58.98010289256199,-2.9600411515151515
KW16,58.9607685106383,-3.276904404255319
KW17,59.035317965367966,-3.009706043290043
KW2,58.34863,-3.1637835
KW3,58.306405675675684,-3.2804648108108108
KW5,58.28724916666667,-3.3825925
KW6,58.25040888888889,-3.4441983888888887
KW7,58.18682199999999,-3.5018028
KW8,58.11531842105263,-3.6650608157894737
KW9,58.01356527777778,-3.8588859305555556
KY1,56.1293789480198,-3.136820211633663
KY10,56.23062067532468,-2.700781161038961
KY11,56.04860322325915,-3.4137717516152186
KY12,56.07719506619594,-3.4962122427184466
KY13,56.20868808457711,-3.434265266169154
KY14,56.31074189781022,-3.2419977372262774
KY15,56.298915886990805,-3.0552024507227333
KY16,56.34259193006993,-2.8234746251748253
KY2,56.12408278041074,-3.1847842496050554
KY3,56.06366911680912,-3.2314360427350426
KY4,56.28442502912621,-3.3498400174757283
KY5,56.23540215163935,-3.2876081454918036
KY6,56.197466217948715,-3.2005310534188034
KY7,56.197763270142175,-3.1581415236966826
KY8,56.197297258064516,-3.0124926693548386
KY9,56.209315867768595,-2.835748090909091
KY99,56.05289642857143,-3.436017
L1,53.40207484978541,-2.98053252360515
L10,53.47437443298969,-2.9268607182130584
L11,53.44792440801457,-2.9153981548269585
L12,53.434990916808154,-2.8957389949066212
L13,53.41863087188612,-2.920446722419929
L14,53.418217625000004,-2.88061721875
L15,53.39757238396624,-2.9205594725738395
L16,53.398787265306126,-2.8869584244897957
L17,53.377616228070174,-2.940551057017544
L18,53.380579045045046,-2.908259136936937
L19,53.35903101626016,-2.903349845528455
L2,53.40670147727273,-2.9899107272727274
L20,53.45296491457286,-2.9891357045226132
L21,53.47134961471104,-3.0004015866900176
L22,53.47725169611307,-3.027946144876325
L23,53.491407913043474,-3.02317728115942
L24,53.34349672456575,-2.839299523573201
L25,53.378834702450405,-2.863685730455076
L26,53.36436838526912,-2.8316450651558074
L27,53.387873397435904,-2.838813525641026
L28,53.435398695652175,-2.8653434260869566
L29,53.507566818181814,-2.985487727272727
L3,53.40836900175131,-2.9844136952714537
L30,53.48452919213973,-2.9725403318777293
L31,53.51322907810499,-2.937433208706786
L32,53.478404705882355,-2.8894191838235295
L33,53.48997476979742,-2.8765825138121546
L34,53.435026877637135,-2.815313206751055
L35,53.41454914008322,-2.78350139667129
L36,53.41457164256199,-2.8417600950413227
L37,53.556811264534886,-3.063305113372093
L38,53.52397888888889,-3.05090398989899
L39,53.5616601965924,-2.8967873289646136
L4,53.437861166875784,-2.9612779309912174
L40,53.602874265734265,-2.84224222027972
L5,53.42490004651163,-2.977175004651163
L6,53.41893381709741,-2.9516240178926445
L67,53.45049,-2.943225
L68,53.47307,-2.96069
L69,53.386770301724134,-2.974939443965517
L7,53.40586231101512,-2.9497669395248383
L70,53.40408466666667,-2.9567695333333335
L71,53.4317623076923,-2.974804153846154
L72,53.47468939393939,-2.967381393939394
L74,53.39302,-2.988286
L75,53.444186153846154,-2.9851988076923073
L8,53.389917146974064,-2.9637048270893374
L80,53.46922,-2.969084
L9,53.46138148325359,-2.9536046315789473
LA1,54.046618378576675,-2.7995414519442408
LA10,54.31380346846847,-2.4939202027027028
LA11,54.19988641723356,-2.925887714285714
LA12,54.20290960251046,-3.083680177824268
LA13,54.11822734,-3.198370374
LA14,54.11838485281749,-3.231301482758621
LA15,54.15580437735849,-3.1794905245283016
LA16,54.18686616071428,-3.2033046785714285
LA17,54.23940114754098,-3.1759616721311477
LA18,54.2154888,-3.27605762
LA19,54.29665647887324,-3.380256985915493
LA2,54.065990334685594,-2.6708337931034483
LA20,54.29386625,-3.2063874886363637
LA21,54.36319924731183,-3.078259053763441
LA22,54.422725769230766,-2.9918053717948716
LA23,54.37128451219512,-2.913092168699187
LA3,54.04982081333333,-2.879237296
LA4,54.07024923489932,-2.8524514496644295
LA5,54.14371297113752,-2.791492730050934
LA6,54.17521011851852,-2.6111570903703707
LA7,54.225774333333334,-2.7728622857142855
LA8,54.32339626,-2.761462998
LA9,54.32520560381356,-2.7434413315677966
LD1,52.260792136150236,-3.3662609600938964
LD2,52.1419558041958,-3.393988986013986
LD3,51.960878276255706,-3.369548831050228
LD4,52.11791879310345,-3.556970879310345
LD5,52.12644422535211,-3.6225134507042256
LD6,52.31050321739131,-3.508958947826087
LD7,52.352516256410254,-3.0900301384615383
LD8,52.26482808290155,-3.046078414507772
LE1,52.63404460139861,-1.13256153006993
LE10,52.53687501697793,-1.3703453089983022
LE11,52.768074406919276,-1.2191836771004942
LE12,52.76824344005022,-1.1913326440677965
LE13,52.76605460465116,-0.8875041410852713
LE14,52.785502276064605,-0.8996554405286343
LE15,52.65622788426763,-0.7021316329113925
LE16,52.48611908920188,-0.897586241314554
LE17,52.466950012239906,-1.1777647392900856
LE18,52.58300769754768,-1.1114913297002726
LE19,52.585971626984126,-1.2074955833333332
LE2,52.607243166342414,-1.1167315364785992
LE21,52.62572333333333,-1.1482933333333334
LE3,52.63167956379499,-1.1768529023991277
LE4,52.66472290996785,-1.1250360562700965
LE41,52.61293,-1.194904
LE5,52.638220426829264,-1.0857592723577236
LE6,52.65697727626459,-1.2336226303501947
LE65,52.74874071428572,-1.4695020189075632
LE67,52.71523061448901,-1.362228953428202
LE7,52.679884172131146,-1.070221424590164
LE8,52.554776398640996,-1.0942366738391844
LE87,52.629467,-1.1324262500000002
LE9,52.57342411996843,-1.2814620378847672
LE94,52.4837,-0.905511
LE95,52.60619,-1.190553
LL11,53.06361091891891,-3.0364233127413125
LL12,53.08785614864865,-2.9889523085585585
LL13,53.03437212704523,-2.958779408084697
LL14,52.99121626078619,-3.053119668264621
LL15,53.103255842450764,-3.316042466083151
LL16,53.185189246153854,-3.432845798461538
LL17,53.252252765957444,-3.436927740425532
LL18,53.31027832110839,-3.4758572982885085
LL19,53.33109641666667,-3.410548295
LL20,52.95896620779221,-3.160792911688312
LL21,52.98979417789758,-3.4100736576819406
LL22,53.26771557603686,-3.598129150537635
LL23,52.9053459798995,-3.6018922160804023
LL24,53.05776031088083,-3.785820440414508
LL25,53.05426425531915,-3.8785597234042553
LL26,53.139318809523814,-3.786026333333333
LL27,53.148535531914895,-3.8275823617021274
LL28,53.287724651685394,-3.7619013730337083
LL29,53.28909439418417,-3.708377552504039
LL30,53.31804528106509,-3.8160933387573968
LL31,53.29042617857143,-3.810253735714286
LL32,53.2581335,-3.8412260714285718
LL33,53.25072245508982,-3.9790184371257484
LL34,53.27076065217392,-3.913424657608696
LL35,52.546872929292924,-4.04138404040404
LL36,52.60432659919028,-4.064370736842106
LL37,52.665930249999995,-4.08382155
LL38,52.69532,-4.050334553191489
LL39,52.71011315789474,-4.012320368421053
LL40,52.7569486516854,-3.874910668539326
LL41,52.96923789893617,-3.9391920744680853
LL42,52.725770662251655,-4.055400357615894
LL43,52.77455428571428,-4.0925815
LL44,52.79091288461538,-4.097176269230769
LL45,52.82207722222223,-4.096284407407407
LL46,52.855292473118276,-4.107307354838709
LL47,52.9020344680851,-4.063103127659574
LL48,52.93616775,-4.06952620625
LL49,52.92926974226804,-4.137860067010309
LL51,52.973878444444445,-4.238012066666666
LL52,52.924797421383644,-4.241405823899371
LL53,52.884346891891894,-4.492437555282555
LL54,53.058168214971204,-4.287461274472169
LL55,53.13404859838275,-4.204154692722372
LL56,53.18436698630137,-4.205925876712329
LL57,53.20675581677704,-4.112012008830022
LL58,53.282182291666665,-4.0992166249999995
LL59,53.235450447761195,-4.16087531840796
LL60,53.21561162162162,-4.275201441441441
LL61,53.195731653225806,-4.263349137096775
LL62,53.21085731092437,-4.386031252100841
LL63,53.218522666666665,-4.472245142857143
LL64,53.22870982758621,-4.518257775862069
LL65,53.30093750816104,-4.5703669085963
LL66,53.379738181818176,-4.408338681818182
LL67,53.41109573770492,-4.457169950819672
LL68,53.39793527659574,-4.378892327659575
LL69,53.386260285714286,-4.319700285714286
LL70,53.3638505,-4.2879679500000005
LL71,53.32954247058824,-4.371081164705882
LL72,53.35228636363636,-4.240059227272727
LL73,53.33515538461539,-4.2444964615384615
LL74,53.319193,-4.22938985
LL75,53.28511583333333,-4.216702083333334
LL76,53.30076333333333,-4.239197666666667
LL77,53.26055188235294,-4.312066682352941
LL78,53.31743409090909,-4.263225818181819
LN1,53.26152896216216,-0.5939951535135135
LN10,53.15848123152709,-0.2173967684729064
LN11,53.372971713316375,0.025925844783715013
LN12,53.32934407744875,0.2639468109339408
LN13,53.265118100890206,0.18346883382789317
LN2,53.25788074330164,-0.5054081936041487
LN3,53.242335476190476,-0.4171516394557823
LN4,53.14882862676057,-0.38065123855633803
LN5,53.17343468599034,-0.5565927285024155
LN6,53.199764905020345,-0.6011822706919946
LN7,53.49324932835821,-0.3453031268656716
LN8,53.37456675438597,-0.32556028216374266
LN9,53.21721096534653,-0.11199999257425743
LS1,53.79765331372549,-1.5514174666666667
LS10,53.762403973655324,-1.5324495203073547
LS11,53.776438945752304,-1.5573222988741044
LS12,53.79119093800979,-1.5968688743882544
LS13,53.81082376666667,-1.6355140666666665
LS14,53.82751052578362,-1.4585810616784631
LS15,53.80538995995996,-1.4450475355355354
LS16,53.8525813671875,-1.6037238310546875
LS17,53.86017083135392,-1.5275641045130641
LS18,53.838536937618144,-1.6398201644612478
LS19,53.85974026408451,-1.6838501461267605
LS2,53.80256905149052,-1.5457919620596208
LS20,53.874593937677055,-1.7158479971671388
LS21,53.911580911901076,-1.680327374034003
LS22,53.932096,-1.3958987911504426
LS23,53.90074483695652,-1.3481148152173912
LS24,53.868128602409634,-1.252372486746988
LS25,53.78610580246914,-1.3250704411522634
LS26,53.75159305486284,-1.4495733204488777
LS27,53.7488244133574,-1.603323549638989
LS28,53.80232712280702,-1.6700272815789474
LS29,53.91854818476499,-1.7991569562398706
LS3,53.80231533898305,-1.5634143050847458
LS4,53.81047572115384,-1.5847208798076922
LS5,53.82087923076923,-1.6071797788461537
LS6,53.820099671945705,-1.5708418201357466
LS7,53.82079693430657,-1.5399210773722627
LS78,100.0,0.0
LS8,53.82477329411765,-1.5095014802139037
LS88,53.7653340625,-1.5014344375
LS9,53.79912265695068,-1.5095594730941704
LS98,53.77374,-1.517539
LS99,53.765620000000006,-1.5008333333333332
LU1,51.87439065331929,-0.4272056880927292
LU2,51.89310251,-0.394681268
LU3,51.9088183671037,-0.4426832872467223
LU4,51.89832365620737,-0.4686368185538881
LU5,51.91153468401487,-0.5151705192069393
LU6,51.87769632911393,-0.5383615893108298
LU7,51.90767251612903,-0.6623594207885305
M1,53.477512397769516,-2.236192180297398
M11,53.47882444297082,-2.181019644562334
M12,53.46443788235294,-2.2020840274509803
M13,53.46050048979592,-2.2154800918367346
M14,53.44849607824427,-2.225893991412214
M15,53.46775485804416,-2.2517084716088327
M16,53.455166570771006,-2.2646933935558113
M17,53.46792765432099,-2.3201116481481483
M18,53.4613335395189,-2.1706539553264603
M19,53.43641382133995,-2.196285210918114
M2,53.480474651162794,-2.2444237627906976
M20,53.42418612084063,-2.232706175131349
M21,53.43799278393352,-2.272905479224377
M22,53.385768178070904,-2.2601193347073374
M23,53.399614853658534,-2.2888033756097563
M24,53.55171847484277,-2.1981095880503143
M25,53.5282963821656,-2.2757624343949043
M26,53.56238149358226,-2.3346457036172694
M27,53.51210034514078,-2.336388319709355
M28,53.51473459582198,-2.399968184377838
M29,53.50839669014084,-2.4580840440140848
M3,53.48381748815166,-2.252845712480253
M30,53.484315195353744,-2.3552169915522705
M31,53.41912879699248,-2.424707695488722
M32,53.45099442647059,-2.309409817647059
M33,53.420993147435894,-2.3263165256410256
M34,53.456595179127724,-2.118544584890966
M35,53.76840230337079,-2.1428916142322096
M38,53.53261149068323,-2.423289863354037
M4,53.48496001941748,-2.230165419417476
M40,53.50407560922856,-2.1910718658976207
M41,53.45095880392157,-2.365490856862745
M43,53.483479376000005,-2.1491320544
M44,53.44079828451883,-2.427203307531381
M45,53.547604930448216,-2.2903771545595055
M46,53.52583597582038,-2.4923645388601035
M5,53.479078887096776,-2.28319905
M50,53.47487778325123,-2.2944192167487687
M6,53.49282641056423,-2.298493030012005
M60,53.484318405797104,-2.235290702898551
M61,53.486500652173916,-2.229094326086957
M7,53.50554452564103,-2.2628297692307693
M8,53.50870656327543,-2.2401286253101738
M9,53.522011350601296,-2.2138976799259944
M90,53.363542195121944,-2.2781931707317074
M99,53.48482083333334,-2.230998083333333
ME1,51.37054845102506,0.49638748291571755
ME10,51.343628512820516,0.7357396777777778
ME11,51.41299346153846,0.7467054807692308
ME12,51.422077633262255,0.8043548976545841
ME13,51.304204693106705,0.8945110396600566
ME14,51.279002691588786,0.5436058271028037
ME15,51.253234050909086,0.5338746727272727
ME16,51.27395626923077,0.49565301538461537
ME17,51.23352449499545,0.6103595841674249
ME18,51.241639365079365,0.415454765079365
ME19,51.289952113402066,0.4083276082474227
ME2,51.39140897787144,0.4814689799789252
ME20,51.302818778761065,0.46065612566371683
ME3,51.435473441860466,0.547459638372093
ME4,51.38175348427673,0.5291630503144654
ME5,51.34872915831663,0.5327500490981963
ME6,51.322955654952075,0.43490235463258786
ME7,51.379763064202336,0.5558229552529182
ME8,51.36155377506539,0.5974550409764603
ME9,51.336147376861405,0.7218619037800686
MK1,52.005584090909096,-0.724455390909091
MK10,52.041448573667715,-0.6976879623824451
MK11,52.05096315602837,-0.8405614007092199
MK12,52.058469290540536,-0.8167064831081081
MK13,52.05340575757576,-0.7823086505050505
MK14,52.06346995789473,-0.7553151115789474
MK15,52.05723130232558,-0.7304188837209303
MK16,52.08975786086956,-0.7216206000000001
MK17,52.00133499447514,-0.6958087801104973
MK18,51.97784915079365,-0.9691765936507936
MK19,52.076211174785094,-0.8550498796561605
MK2,51.990629653333336,-0.7251865679999999
MK3,51.99323597542242,-0.7517171443932412
MK4,52.0034133497537,-0.7854966338259443
MK40,52.13796947882736,-0.4773439098805646
MK41,52.152783604541156,-0.4475059053926206
MK42,52.11640475077881,-0.4713452172897196
MK43,52.11132751766784,-0.5585304160777386
MK44,52.1972734477612,-0.4233065611940298
MK45,52.02259765842349,-0.46972944281298296
MK46,52.15648393442623,-0.7013466491803279
MK5,52.02085814457831,-0.7849086265060241
MK6,52.029580538336056,-0.7429288221859707
MK7,52.01918477922077,-0.6912027402597402
MK77,52.0415203125,-0.817277796875
MK8,52.03318263265306,-0.8073112081632653
MK9,52.04063984615385,-0.7556921423076922
ML1,55.79926742539902,-3.9748134698126303
ML10,55.680113581661885,-4.068758871060172
ML11,55.66724360219982,-3.78930932172319
ML12,55.56929276353276,-3.593833735042735
ML2,55.776916101694916,-3.913256138983051
ML3,55.76958998480243,-4.055162690729483
ML4,55.818307677642984,-4.021517467937608
ML5,55.860093922542205,-4.031844735849057
ML6,55.86788574257425,-3.961335507425743
ML7,55.82980983091788,-3.7948531038647344
ML8,55.731856730038025,-3.843488872623574
ML9,55.72455405483406,-3.967690326118326
N1,51.53776067774377,-0.09698578574551814
N10,51.59496356299213,-0.1451658720472441
N11,51.613720995106036,-0.13886016313213703
N12,51.614910228245364,-0.17762318544935807
N13,51.618073308128544,-0.10421781663516068
N14,51.63441953690304,-0.1309080998552822
N15,51.58270303244005,-0.0810229717912553
N16,51.56252296263345,-0.0766266112099644
N17,51.597801165919286,-0.07134602421524663
N18,51.61384056569343,-0.06666740328467154
N19,51.5652583775351,-0.1300210031201248
N1C,51.53692280487805,-0.1258988780487805
N1P,63.20554814814815,-0.07850487962962963
N2,51.59007950458715,-0.16927630825688075
N20,51.62923822097378,-0.17430754119850186
N21,51.63671173214286,-0.09968034642857143
N22,51.5998805331412,-0.11022122622478386
N3,51.60014526898734,-0.19383995411392405
N4,51.57009442153494,-0.10378196678121421
N5,51.55390425120773,-0.09853519806763285
N6,51.573226181818185,-0.14619630303030304
N7,51.55332828698554,-0.11829012791991102
N8,51.58321715317919,-0.11955439884393064
N81,51.56632,-0.07670933333333334
N9,51.62850227531286,-0.05806979067121729
NE1,54.9724194619666,-1.6115435269016698
NE10,54.94725024161074,-1.553990267114094
NE11,54.93995016736402,-1.6359967280334728
NE12,55.02461648235295,-1.5708412729411765
NE13,55.04285778242678,-1.6486439079497908
NE15,54.98502437362637,-1.7250559604395603
NE16,54.9308576354029,-1.6929910132100394
NE17,54.91279946428571,-1.8174495416666667
NE18,55.03810585714286,-1.8645942285714283
NE19,55.17875106481482,-2.098306337962963
NE2,54.98709662082515,-1.6059746208251475
NE20,55.05294658314351,-1.7872830660592254
NE21,54.95761131725418,-1.7214293432282004
NE22,55.1353127735849,-1.5873259283018868
NE23,55.08020684260132,-1.5841406927426955
NE24,55.12162418439716,-1.5227744521276596
NE25,55.05287946902655,-1.4896866386430678
NE26,55.05291113382899,-1.4574123011152416
NE27,55.03275421511628,-1.5148936133720932
NE28,55.000551139601136,-1.5211230826210826
NE29,55.01183781380753,-1.4655844466527197
NE3,55.010434355108885,-1.6354640804020102
NE30,55.02136332283465,-1.4385996031496064
NE31,54.97077450199203,-1.5133843306772907
NE32,54.96741986686391,-1.484355403846154
NE33,54.99121149019607,-1.4296164078431373
NE34,54.971759478672986,-1.4224425867298578
NE35,54.95097977272727,-1.4606449924242424
NE36,54.94472222748816,-1.4407828625592416
NE37,54.9128235,-1.5278255148148148
NE38,54.893427024539875,-1.5248018435582822
NE39,54.92358105095541,-1.761332194267516
NE4,54.9739120522388,-1.6444031517412936
NE40,54.965954639376214,-1.7742001091617934
NE41,55.440249278350514,-1.8014021237113402
NE42,54.96187701369863,-1.8546027561643836
NE43,54.94813702702702,-1.9058256846846846
NE44,54.94300022988505,-1.9781384137931033
NE45,54.9768205050505,-2.0147426616161614
NE46,54.97906573127229,-2.107631316290131
NE47,54.928547671691796,-2.254991943048576
NE48,55.131499187935034,-2.258079709976798
NE49,54.967293978873236,-2.4607671866197185
NE5,54.99638788695652,-1.6893737339130435
NE6,54.977520611476955,-1.5658143000940734
NE61,55.17846208088715,-1.6860082113502934
NE62,55.161273957597174,-1.5937834063604241
NE63,55.17830301298701,-1.5626259064935066
NE64,55.18465445652174,-1.5154175489130437
NE65,55.314870522935784,-1.7446074935779818
NE66,55.428548514851485,-1.7298840089108911
NE67,55.53687456140351,-1.690159192982456
NE68,55.579203,-1.6594117454545454
NE69,55.60482894736842,-1.7186921578947367
NE7,55.0001945,-1.57974555
NE70,55.593712480620155,-1.8172216976744184
NE71,55.55537052910053,-2.043696560846561
NE8,54.95500578590786,-1.6064425460704608
NE85,54.931955,-1.584755
NE88,54.95051,-1.6102092857142856
NE9,54.931288213429255,-1.5852024364508392
NE92,54.941784000000006,-1.6149844000000002
NE98,54.969528181818184,-1.5998744545454544
NE99,54.971053085106384,-1.6136626170212767
NG1,52.95476351226994,-1.1483912929447853
NG10,52.900620565085774,-1.2841440857719475
NG11,52.898968134831456,-1.173641879775281
NG12,52.90906109452736,-1.0545412348258707
NG13,52.94953681818181,-0.9097656051136362
NG14,53.01721699831366,-1.0412659983136594
NG15,53.04454590683845,-1.2037280039643212
NG16,53.0272794240111,-1.2949800520471895
NG17,53.1163387170043,-1.2614787562922039
NG18,53.13817678631052,-1.1841372404006678
NG19,53.160552798690674,-1.1979097168576105
NG2,52.93528039337474,-1.1353320234644582
NG20,53.20981308219178,-1.18629231369863
NG21,53.14378094240838,-1.1027223263525305
NG22,53.182309318918925,-0.979101852972973
NG23,53.116262129032265,-0.7990725367741935
NG24,53.06914042488619,-0.7984034954476479
NG25,53.0743998615917,-0.9625584048442906
NG3,52.969754392614185,-1.1273182633624879
NG31,52.914521838681694,-0.6421782723330443
NG32,52.95114455128205,-0.6512702147435897
NG33,52.81607671641791,-0.5794112729211087
NG34,52.987316522058826,-0.3937240875
NG4,52.97140723986856,-1.0877262573932092
NG5,52.997339119627135,-1.144461998964267
NG6,52.998665235069886,-1.1920941702668362
NG7,52.95792676621161,-1.172520430887372
NG8,52.96505711297071,-1.2133572368200838
NG80,52.92825857142857,-1.1921362380952383
NG9,52.925946429447855,-1.2382377128834356
NG90,52.925918947368416,-1.1906918947368421
NN1,52.24152492159228,-0.8881805355850422
NN10,52.29301079439252,-0.5976455128504673
NN11,52.24227890504705,-1.1793637151411462
NN12,52.126038009828015,-0.9987751216216215
NN13,52.03420842477876,-1.1478728902654867
NN14,52.41179925833333,-0.6985600666666666
NN15,52.38259333685322,-0.7021130401267159
NN16,52.40465291946308,-0.7082186856823266
NN17,52.501311158940396,-0.6811900849889625
NN18,52.47793869101979,-0.7125368295281583
NN2,52.26324011166253,-0.8898882729528537
NN29,52.257751935483874,-0.6648641111111111
NN3,52.264039018264846,-0.8422648378995434
NN4,52.213952026612084,-0.8994813991811668
NN5,52.24628614334471,-0.9368623799772469
NN6,52.32588402553191,-0.9423286825531916
NN7,52.209139798339265,-0.9312953380782918
NN8,52.30385559647718,-0.6992563034427542
NN9,52.33476369047619,-0.5936669880952381
NP10,51.57798744500846,-3.04785972250423
NP11,51.643663975903614,-3.131635207009858
NP12,51.66909420704845,-3.197983614537445
NP13,51.73542570127505,-3.141550256830601
NP15,51.72636784653466,-2.8866455668316835
NP16,51.65047167519182,-2.6894326329923275
NP18,51.60851881390593,-2.9423650327198363
NP19,51.58806943541489,-2.9629766484174507
NP20,51.590246534508076,-3.0065421791483113
NP22,51.851703316666665,-3.252882888333333
NP23,51.78546498297389,-3.1976620544835415
NP24,51.71896176870749,-3.2385232517006806
NP25,51.802613385146806,-2.724306122625216
NP26,51.59103255150555,-2.77924676703645
NP4,51.719581831395345,-3.047212135174419
NP44,51.65131787370104,-3.027916964828137
NP7,51.82945022408963,-3.011355887955182
NP8,51.86181601063829,-3.1545924095744677
NR1,52.626555672316385,1.3067959197740113
NR10,52.73586088315218,1.24082853125
NR11,52.84118664507772,1.2734488795336787
NR12,52.759676390403484,1.4717491646673937
NR13,52.63519652727273,1.4638222545454547
NR14,52.56263607257204,1.3761634493062966
NR15,52.50340683860233,1.2668106672212978
NR16,52.473473527054104,1.0531631943887774
NR17,52.51599762308999,0.9951027181663837
NR18,52.57084335684062,1.1095532891396331
NR19,52.67496081203008,0.9296914812030075
NR2,52.629185543328745,1.2799685969738652
NR20,52.72205070683662,0.9811445028968714
NR21,52.84165074257426,0.8522255445544555
NR22,52.89433617647059,0.8641238823529411
NR23,52.948868086956516,0.8580850130434783
NR24,52.858820336538464,1.0503892115384614
NR25,52.92015751865672,1.0830387854477612
NR26,52.938695938566546,1.2086259112627986
NR27,52.92434598997494,1.299719170426065
NR28,52.82250544701987,1.397534451986755
NR29,52.694184485094844,1.6366436192411924
NR3,52.64320143893591,1.2918074304715839
NR30,52.61987692546584,1.727784884057971
NR31,52.57452095278246,1.7087516905564923
NR32,52.48985997297297,1.7314119495495495
NR33,52.45409727370689,1.7167938038793102
NR34,52.43861444835681,1.583858485915493
NR35,52.46184537444934,1.4329926167400882
NR4,52.61154989266547,1.2539611323792488
NR5,52.640856275752775,1.2284719270998417
NR6,52.66221153364632,1.2809465211267606
NR7,52.644570616509924,1.335916197492163
NR8,52.676788651452284,1.2052703838174275
NR9,52.633609092178766,1.1117179427374302
NR99,52.62667,1.309289
NW1,51.53335309509389,-0.1438705875227135
NW10,51.541175327203895,-0.24817316279069768
NW11,51.57836544802868,-0.19742807885304658
NW1W,56.10655159090909,-0.1226260979020979
NW2,51.55826199242424,-0.22020499772727273
NW26,51.53406,-0.248126
NW3,51.55235687311178,-0.172553833081571
NW4,51.58728421686747,-0.22429883668005354
NW5,51.55172001121077,-0.1451035840807175
NW6,51.542179227799224,-0.1962334108108108
NW7,51.61470220275345,-0.23384111764705884
NW8,51.532214228504124,-0.17442165371024734
NW9,51.58820820633851,-0.2547813000674309
OL1,53.549894781491005,-2.1069512480719794
OL10,53.59023888753057,-2.2232076687041564
OL11,53.605748348880596,-2.176670389925373
OL12,53.63658728655959,-2.1654335857988163
OL13,53.70084285060976,-2.2044134176829266
OL14,53.714392633587785,-2.101105334605598
OL15,53.644861481481485,-2.099865264814815
OL16,53.61237187332738,-2.1312341373773416
OL2,53.57317748161765,-2.110017086397059
OL3,53.55335350253807,-2.0115500659898475
OL4,53.542419465138494,-2.0734472932187202
OL5,53.51804540540541,-2.0384534486486485
OL6,53.49464186946903,-2.0858868772123893
OL7,53.490684774346796,-2.1072255819477435
OL8,53.52586360285375,-2.116977282996433
OL9,53.539217006172834,-2.1444466574074075
OX1,51.74499498823529,-1.2613264247058824
OX10,51.60744654368932,-1.128420372815534
OX11,51.60048051858254,-1.2514617821953327
OX12,51.59706123517787,-1.4249760760869565
OX13,51.67468192389006,-1.3573143868921778
OX14,51.6683267264574,-1.276658716741405
OX15,52.030285234657036,-1.4111067412755716
OX16,52.06235215124817,-1.3430980646108663
OX17,52.073695244072525,-1.2889760850767085
OX18,51.76293515541265,-1.5913406988210077
OX2,51.76620538687561,-1.2809374133202742
OX20,51.85540489051095,-1.3570038175182482
OX25,51.90087841300191,-1.2144592370936904
OX26,51.901018398314015,-1.1550557038988407
OX27,51.935594986449864,-1.1496361192411924
OX28,51.7872038372093,-1.4861300917312663
OX29,51.79386916666667,-1.4373231478174604
OX3,51.76247265120968,-1.2116077026209677
OX33,51.75855319148936,-1.1400422659574467
OX39,51.70160177606178,-0.9158145521235521
OX4,51.73106797523671,-1.21740540203933
OX44,51.696266057971016,-1.1206228985507245
OX49,51.6503907860262,-1.0019091659388646
OX5,51.83049893982808,-1.2820388896848138
OX7,51.9098642672811,-1.5283784847926267
OX9,51.737892522361356,-0.98381986940966
PA1,55.84467942716858,-4.418088890343698
PA10,55.83283060606061,-4.552168583333334
PA11,55.85711669902913,-4.584832762135922
PA12,55.79416921052631,-4.626254421052632
PA13,55.893280765550244,-4.631351655502392
PA14,55.927179878048776,-4.663858656097561
PA15,55.94244793918919,-4.747587451013513
PA16,55.94255711907811,-4.8007754020486555
PA17,55.86362138888889,-4.885274486111111
PA18,55.887584920634914,-4.890437126984127
PA19,55.95292353356891,-4.826130406360424
PA2,55.828872167832166,-4.434051558441558
PA20,55.83410607407408,-5.057302474074073
PA21,55.901866956521744,-5.249352826086957
PA22,55.971439375,-5.134275625
PA23,55.953810236966824,-4.933481345971565
PA24,56.15847933333334,-4.904473333333333
PA25,56.21430333333333,-5.043352333333334
PA26,56.25967555555556,-4.935510777777777
PA27,56.15569956521739,-5.086017608695652
PA28,55.43755654867257,-5.603725823008849
PA29,55.80672324675325,-5.475250194805195
PA3,55.85150588744589,-4.445726177489178
PA30,56.01329209302325,-5.449498906976744
PA31,56.05226856502242,-5.458212627802691
PA32,56.19757175438597,-5.125499070175438
PA33,56.36673939393939,-5.063914333333333
PA34,56.39396550684931,-5.486689298630137
PA35,56.40415282051281,-5.227677205128205
PA36,56.52410285714286,-4.769549571428572
PA37,56.46620574257425,-5.3951487623762375
PA38,56.59379545454546,-5.333635
PA4,55.87485564356435,-4.395122869636963
PA41,55.67446600000001,-5.7425467999999995
PA42,55.63708894736842,-6.189673350877193
PA43,55.75560538461538,-6.284143717948718
PA44,55.79915,-6.2928109
PA45,55.81961666666666,-6.168089833333333
PA46,55.859596153846155,-6.119989769230769
PA47,55.681989333333334,-6.503999666666667
PA48,55.738606875,-6.3845563125
PA49,55.782275,-6.394779166666666
PA5,55.831087035175884,-4.509779470686768
PA6,55.86580852941176,-4.537041170588235
PA60,55.876158999999994,-5.9160815
PA61,56.07121333333333,-6.201621222222222
PA62,56.35924,-5.851459
PA63,56.38174,-5.715812
PA64,56.43688,-5.6878705
PA65,56.4690825,-5.725281625
